area,countyname,racecomp,h_popp,h_sshp,difference
13043,"Candler County, GA",Hispanic,.022615364,.027182523,.0045671593
13043,"Candler County, GA",Asian,.0085050892,.0032935881,-.0052115014
13043,"Candler County, GA",White,.62495863,.51225716,-.11270148
13043,"Candler County, GA",Black,.29281253,.42383057,.13101804
13043,"Candler County, GA",Other,.051108386,.033436172,-.017672215
47015,"Cannon County, TN",White,.9028129,.88674229,-.016070604
47015,"Cannon County, TN",Asian,.0096709486,.0091867065,-.0004842421
47015,"Cannon County, TN",Other,.04926214,.067909576,.018647436
47015,"Cannon County, TN",Hispanic,.026386168,.026839592,.00045342371
47015,"Cannon County, TN",Black,.011867806,.0093218051,-.0025460012
16027,"Canyon County, ID",Black,.0053934925,.0048313695,-.00056212302
16027,"Canyon County, ID",White,.76336974,.70623159,-.057138145
16027,"Canyon County, ID",Asian,.015773788,.008336639,-.0074371491
16027,"Canyon County, ID",Hispanic,.15824746,.21825773,.060010269
16027,"Canyon County, ID",Other,.057215501,.062342629,.0051271282
29031,"Cape Girardeau County, MO",Black,.061888143,.10572333,.043835185
29031,"Cape Girardeau County, MO",White,.84930199,.73533994,-.11396205
29031,"Cape Girardeau County, MO",Asian,.0096620414,.0089945234,-.000667518
29031,"Cape Girardeau County, MO",Hispanic,.031369712,.074066631,.042696919
29031,"Cape Girardeau County, MO",Other,.047778159,.075875588,.028097428
34009,"Cape May County, NJ",Other,.022463316,.026762465,.0042991489
34009,"Cape May County, NJ",White,.87152028,.82018518,-.051335096
34009,"Cape May County, NJ",Asian,.019766107,.013067798,-.0066983094
34009,"Cape May County, NJ",Hispanic,.058855496,.11114862,.052293122
34009,"Cape May County, NJ",Black,.027394779,.028835954,.0014411751
9110,"Capitol Planning Region County, CT",White,.64264917,.52694291,-.11570626
9110,"Capitol Planning Region County, CT",Hispanic,.15175302,.22659636,.074843332
9110,"Capitol Planning Region County, CT",Black,.11441449,.16215542,.047740929
9110,"Capitol Planning Region County, CT",Other,.036596663,.036687158,.000090494752
9110,"Capitol Planning Region County, CT",Asian,.054586653,.047618184,-.0069684684
30009,"Carbon County, MT",Other,.10125975,.1240693,.02280955
30009,"Carbon County, MT",White,.87483633,.84768218,-.027154148
30009,"Carbon County, MT",Hispanic,.016341738,.024656715,.0083149765
30009,"Carbon County, MT",Asian,.0075622038,.0035918737,-.0039703301
42025,"Carbon County, PA",White,.86426586,.89524651,.030980647
42025,"Carbon County, PA",Black,.023519229,.0088028172,-.014716412
42025,"Carbon County, PA",Other,.027432829,.044674296,.017241467
42025,"Carbon County, PA",Asian,.014788892,.0017605635,-.013028328
42025,"Carbon County, PA",Hispanic,.069993228,.049515847,-.020477381
49007,"Carbon County, UT",Hispanic,.10200241,.14648777,.04448536
49007,"Carbon County, UT",Asian,.019012284,.0063667456,-.012645538
49007,"Carbon County, UT",Black,.00099410641,.0014732966,.00047919014
49007,"Carbon County, UT",Other,.081534475,.10270981,.02117534
49007,"Carbon County, UT",White,.79645675,.74296236,-.053494394
56007,"Carbon County, WY",Hispanic,.083094604,.15054652,.067451917
56007,"Carbon County, WY",Asian,.014339199,0,-.014339199
56007,"Carbon County, WY",White,.84372395,.79040676,-.053317189
56007,"Carbon County, WY",Other,.04651903,.048416782,.0018977523
56007,"Carbon County, WY",Black,.012323224,.010629906,-.0016933177
16029,"Caribou County, ID",White,.86320668,.82419169,-.039014995
16029,"Caribou County, ID",Black,.0054577286,0,-.0054577286
16029,"Caribou County, ID",Other,.057748944,.076605633,.018856689
16029,"Caribou County, ID",Asian,.012377717,.02407949,.011701774
16029,"Caribou County, ID",Hispanic,.061208937,.075123198,.013914261
21039,"Carlisle County, KY",White,.8744238,.85690647,-.017517328
21039,"Carlisle County, KY",Asian,.0093531078,.0091275796,-.00022552814
21039,"Carlisle County, KY",Black,.048477214,.051300615,.0028234012
21039,"Carlisle County, KY",Other,.032362975,.02179759,-.010565385
21039,"Carlisle County, KY",Hispanic,.035382867,.060867768,.025484901
27017,"Carlton County, MN",Asian,.015703436,.014703204,-.0010002321
27017,"Carlton County, MN",Hispanic,.010061355,.012700291,.002638936
27017,"Carlton County, MN",White,.91920882,.89867079,-.020538032
27017,"Carlton County, MN",Black,.0014587892,.0030954115,.0016366222
27017,"Carlton County, MN",Other,.0535676,.0708303,.017262701
24011,"Caroline County, MD",Hispanic,.056739558,.058470644,.0017310865
24011,"Caroline County, MD",Other,.040290087,.064508587,.0242185
24011,"Caroline County, MD",Asian,.014976798,.01729578,.002318982
24011,"Caroline County, MD",Black,.13012309,.20045966,.070336565
24011,"Caroline County, MD",White,.75787044,.65926528,-.098605156
51033,"Caroline County, VA",Black,.18899356,.17986421,-.0091293454
51033,"Caroline County, VA",Asian,.02455366,.017630069,-.0069235917
51033,"Caroline County, VA",White,.65765446,.63205671,-.025597751
51033,"Caroline County, VA",Other,.040712569,.055253386,.014540818
51033,"Caroline County, VA",Hispanic,.088085763,.11519562,.027109854
5015,"Carroll County, AR",White,.8908428,.88223875,-.0086040497
5015,"Carroll County, AR",Asian,.0039820373,.0062339366,.0022518993
5015,"Carroll County, AR",Other,.060152017,.050664406,-.0094876103
5015,"Carroll County, AR",Hispanic,.04268337,.056460872,.013777502
5015,"Carroll County, AR",Black,.0023398104,.004402034,.0020622236
13045,"Carroll County, GA",White,.73447412,.70523447,-.029239655
13045,"Carroll County, GA",Asian,.004853602,.0031930541,-.0016605479
13045,"Carroll County, GA",Hispanic,.062171254,.062174864,3.6098063e-06
13045,"Carroll County, GA",Other,.053795967,.050191943,-.0036040246
13045,"Carroll County, GA",Black,.14470506,.17920569,.034500629
19027,"Carroll County, IA",White,.86334223,.84693676,-.016405463
19027,"Carroll County, IA",Asian,.021248551,.028936341,.0076877903
19027,"Carroll County, IA",Other,.019710828,.039263621,.019552793
19027,"Carroll County, IA",Hispanic,.095698364,.084863305,-.010835059
17015,"Carroll County, IL",White,.86935735,.83548564,-.03387171
17015,"Carroll County, IL",Other,.039680492,.035248503,-.004431989
17015,"Carroll County, IL",Hispanic,.06771902,.095267087,.027548067
17015,"Carroll County, IL",Asian,.003654246,.0011535874,-.0025006586
17015,"Carroll County, IL",Black,.019588932,.032845195,.013256263
18015,"Carroll County, IN",White,.88111967,.8345148,-.046604872
18015,"Carroll County, IN",Asian,.0021385474,0,-.0021385474
18015,"Carroll County, IN",Other,.017795768,.012827004,-.0049687633
18015,"Carroll County, IN",Hispanic,.090391807,.13375528,.043363474
18015,"Carroll County, IN",Black,.0085541885,.018902954,.010348765
21041,"Carroll County, KY",Hispanic,.026086291,.03724866,.011162369
21041,"Carroll County, KY",Other,.035498235,.051467702,.015969466
21041,"Carroll County, KY",Black,.010931983,.02006368,.009131697
21041,"Carroll County, KY",White,.92129594,.88956249,-.031733453
21041,"Carroll County, KY",Asian,.0061876252,.0016574345,-.0045301905
24013,"Carroll County, MD",Asian,.013291966,.018178813,.004886847
24013,"Carroll County, MD",Other,.028599776,.024921501,-.0036782753
24013,"Carroll County, MD",White,.88175821,.85932904,-.022429168
24013,"Carroll County, MD",Black,.036474165,.042042639,.0055684745
24013,"Carroll County, MD",Hispanic,.039875899,.055528011,.015652113
29033,"Carroll County, MO",Hispanic,.050843328,.088523127,.037679799
29033,"Carroll County, MO",Other,.045282021,.042704627,-.0025773942
29033,"Carroll County, MO",White,.882218,.83554268,-.046675324
29033,"Carroll County, MO",Asian,.0015831456,.003469751,.0018866054
29033,"Carroll County, MO",Black,.020073473,.029759787,.0096863136
28015,"Carroll County, MS",White,.41285866,.28659979,-.12625888
28015,"Carroll County, MS",Other,.020102728,.019248024,-.00085470453
28015,"Carroll County, MS",Asian,.0027010273,0,-.0027010273
28015,"Carroll County, MS",Black,.55406481,.69415218,.14008737
28015,"Carroll County, MS",Hispanic,.01027276,0,-.01027276
33003,"Carroll County, NH",White,.9423939,.91198611,-.030407786
33003,"Carroll County, NH",Hispanic,.022645641,.011887073,-.010758569
33003,"Carroll County, NH",Black,.0013683167,.0039623575,.0025940407
33003,"Carroll County, NH",Other,.02389423,.046409115,.022514885
33003,"Carroll County, NH",Asian,.0096979449,.025755325,.01605738
39019,"Carroll County, OH",Asian,.006987961,.019207682,.012219721
39019,"Carroll County, OH",Other,.026565645,.028707135,.0021414906
39019,"Carroll County, OH",White,.93817174,.89795917,-.040212572
39019,"Carroll County, OH",Hispanic,.017963616,.029124694,.011161078
39019,"Carroll County, OH",Black,.01031104,.025001304,.014690264
47017,"Carroll County, TN",Asian,.0030741517,.0070590354,.0039848834
47017,"Carroll County, TN",Hispanic,.02584637,.0065644532,-.019281916
47017,"Carroll County, TN",White,.87860036,.85225487,-.026345491
47017,"Carroll County, TN",Black,.054884374,.075626098,.020741723
47017,"Carroll County, TN",Other,.037594721,.058495574,.020900853
51035,"Carroll County, VA",Black,.0067568435,.0073622549,.00060541136
51035,"Carroll County, VA",Asian,.0019873069,.0027443529,.00075704604
51035,"Carroll County, VA",White,.92744404,.90756285,-.019881189
51035,"Carroll County, VA",Hispanic,.021091094,.024857504,.0037664101
51035,"Carroll County, VA",Other,.042720687,.057473086,.014752399
48065,"Carson County, TX",White,.56437236,.50035316,-.064019203
48065,"Carson County, TX",Asian,.0070045055,.0048557976,-.0021487079
48065,"Carson County, TX",Hispanic,.36022231,.43775752,.077535212
48065,"Carson County, TX",Black,.024943274,.025426721,.00048344769
48065,"Carson County, TX",Other,.04345753,.031606827,-.011850704
21043,"Carter County, KY",Hispanic,.0076479348,.0048280689,-.0028198659
21043,"Carter County, KY",White,.96131378,.95499945,-.0063143373
21043,"Carter County, KY",Other,.015649423,.012899421,-.0027500018
21043,"Carter County, KY",Asian,.0069408268,.012051745,.0051109185
21043,"Carter County, KY",Black,.0084480839,.015221317,.0067732334
29035,"Carter County, MO",White,.9055205,.86639768,-.03912282
29035,"Carter County, MO",Black,.025320582,.035659458,.010338876
29035,"Carter County, MO",Hispanic,.016931102,.020483354,.0035522524
29035,"Carter County, MO",Asian,.00084764179,.0013158472,.00046820537
29035,"Carter County, MO",Other,.051380135,.076143689,.024763554
30011,"Carter County, MT",Other,.13047306,.18740338,.056930318
30011,"Carter County, MT",White,.84030342,.7808255,-.059477925
30011,"Carter County, MT",Black,.0014222342,.0027627035,.0013404692
30011,"Carter County, MT",Asian,.0040804581,.0079263281,.00384587
30011,"Carter County, MT",Hispanic,.023720836,.021082059,-.0026387777
40019,"Carter County, OK",White,.75150895,.72057611,-.030932844
40019,"Carter County, OK",Hispanic,.082026996,.094874553,.012847558
40019,"Carter County, OK",Asian,.013182161,.017662596,.0044804346
40019,"Carter County, OK",Other,.11258279,.1224414,.0098586157
40019,"Carter County, OK",Black,.040699139,.044445362,.0037462227
47019,"Carter County, TN",Other,.033256151,.036450662,.0031945109
47019,"Carter County, TN",Hispanic,.011327523,.0032216494,-.0081058731
47019,"Carter County, TN",Black,.0053573051,.010861561,.0055042556
47019,"Carter County, TN",White,.9487651,.94684273,-.001922369
47019,"Carter County, TN",Asian,.0012939253,.0026233429,.0013294176
37031,"Carteret County, NC",White,.77139086,.64076304,-.13062781
37031,"Carteret County, NC",Asian,.013437139,.013146468,-.00029067043
37031,"Carteret County, NC",Black,.13848636,.23681611,.098329753
37031,"Carteret County, NC",Hispanic,.043715153,.049291767,.0055766143
37031,"Carteret County, NC",Other,.032970522,.059982631,.02701211
27019,"Carver County, MN",Other,.025365051,.034728501,.0093634501
27019,"Carver County, MN",Black,.0035191153,.008190182,.004671067
27019,"Carver County, MN",Asian,.06252142,.037494019,-.025027402
27019,"Carver County, MN",White,.85592192,.90193057,.046008646
27019,"Carver County, MN",Hispanic,.052672472,.017656757,-.035015717
30013,"Cascade County, MT",White,.85946965,.80429769,-.055171967
30013,"Cascade County, MT",Hispanic,.04600184,.056623835,.010621995
30013,"Cascade County, MT",Black,.0063048205,.011120956,.0048161359
30013,"Cascade County, MT",Other,.086253449,.1255206,.039267153
30013,"Cascade County, MT",Asian,.0019702564,.002436863,.00046660658
21045,"Casey County, KY",Black,.0044692988,.0026895069,-.0017797919
21045,"Casey County, KY",Asian,.011566276,.013323403,.0017571272
21045,"Casey County, KY",White,.93473476,.94819593,.013461173
21045,"Casey County, KY",Other,.038853705,.034094673,-.0047590323
21045,"Casey County, KY",Hispanic,.01037596,.0016964581,-.0086795017
19029,"Cass County, IA",Other,.030323064,.034103408,.0037803445
19029,"Cass County, IA",Hispanic,.045757648,.064099744,.018342096
19029,"Cass County, IA",White,.90960568,.88272822,-.026877463
19029,"Cass County, IA",Asian,.0036358933,.0013934727,-.0022424208
19029,"Cass County, IA",Black,.010677743,.017675102,.006997359
17017,"Cass County, IL",Black,.0075803697,.01309896,.0055185901
17017,"Cass County, IL",Other,.022367982,.019944223,-.0024237595
17017,"Cass County, IL",Hispanic,.025608296,.017577959,-.0080303364
17017,"Cass County, IL",White,.9444434,.94937885,.0049354434
18017,"Cass County, IN",Hispanic,.051353578,.07778462,.026431043
18017,"Cass County, IN",Black,.060125969,.062158421,.0020324513
18017,"Cass County, IN",White,.82913131,.78631359,-.042817712
18017,"Cass County, IN",Other,.053125601,.068970829,.015845228
18017,"Cass County, IN",Asian,.0062634875,.0047725346,-.0014909529
26027,"Cass County, MI",Hispanic,.062784128,.085265517,.022481389
26027,"Cass County, MI",Black,.037191551,.050373971,.01318242
26027,"Cass County, MI",Other,.048566028,.050448764,.0018827356
26027,"Cass County, MI",Asian,.010177164,0,-.010177164
26027,"Cass County, MI",White,.84128112,.81391174,-.02736938
27021,"Cass County, MN",Hispanic,.010946667,.020001918,.0090552513
27021,"Cass County, MN",Asian,.0050172224,.0054957345,.00047851214
27021,"Cass County, MN",White,.89315993,.86417228,-.028987646
27021,"Cass County, MN",Black,.005064406,0,-.005064406
27021,"Cass County, MN",Other,.085811801,.11033007,.024518266
29037,"Cass County, MO",Hispanic,.037789159,.04038807,.0025989115
29037,"Cass County, MO",Black,.038318913,.032806322,-.0055125915
29037,"Cass County, MO",Asian,.011105225,.015019762,.0039145369
29037,"Cass County, MO",White,.8537485,.83683074,-.016917765
29037,"Cass County, MO",Other,.059038199,.074955083,.015916884
38017,"Cass County, ND",Other,.037973702,.037940379,-.000033322722
38017,"Cass County, ND",Asian,.041047551,.061581802,.020534251
38017,"Cass County, ND",Black,.080463849,.10490657,.024442725
38017,"Cass County, ND",Hispanic,.034611329,.057909001,.023297671
38017,"Cass County, ND",White,.80590355,.73766226,-.068241298
31025,"Cass County, NE",White,.89726603,.86505842,-.032207608
31025,"Cass County, NE",Hispanic,.060777497,.073820196,.0130427
31025,"Cass County, NE",Other,.038940743,.061121363,.022180621
31025,"Cass County, NE",Black,.0030157613,0,-.0030157613
48067,"Cass County, TX",Hispanic,.07833273,.1046891,.026356369
48067,"Cass County, TX",Asian,.0047134915,.0040414864,-.00067200512
48067,"Cass County, TX",Black,.2414449,.31372645,.072281554
48067,"Cass County, TX",Other,.03318467,.026488777,-.0066958927
48067,"Cass County, TX",White,.64232421,.55105424,-.09126997
16031,"Cassia County, ID",Black,.0093630822,.014463764,.0051006814
16031,"Cassia County, ID",Hispanic,.14003517,.13914961,-.00088556111
16031,"Cassia County, ID",Asian,.0042704791,.0095912199,.0053207409
16031,"Cassia County, ID",Other,.054397225,.073652357,.019255131
16031,"Cassia County, ID",White,.79193407,.76314306,-.02879101
48069,"Castro County, TX",White,.56437242,.48545077,-.078921646
48069,"Castro County, TX",Hispanic,.36022231,.4515489,.091326594
48069,"Castro County, TX",Black,.024943274,.021406196,-.0035370775
48069,"Castro County, TX",Asian,.0070045055,.0057431259,-.0012613796
48069,"Castro County, TX",Other,.04345753,.035851028,-.0076065026
37033,"Caswell County, NC",Other,.027963994,.021286866,-.0066771284
37033,"Caswell County, NC",White,.61925942,.52266252,-.096596897
37033,"Caswell County, NC",Hispanic,.051437877,.033595596,-.017842282
37033,"Caswell County, NC",Black,.30133867,.42245498,.12111631
22025,"Catahoula Parish, LA",Asian,.0020784996,0,-.0020784996
22025,"Catahoula Parish, LA",White,.69796503,.63753492,-.06043011
22025,"Catahoula Parish, LA",Other,.048288863,.047616903,-.00067196041
22025,"Catahoula Parish, LA",Hispanic,.028905647,.047391657,.01848601
22025,"Catahoula Parish, LA",Black,.22276199,.26745653,.044694543
37035,"Catawba County, NC",Asian,.033508968,.016154317,-.01735465
37035,"Catawba County, NC",Other,.03677994,.034592051,-.0021878891
37035,"Catawba County, NC",Black,.1041827,.15551087,.051328175
37035,"Catawba County, NC",White,.77052867,.71314156,-.057387114
37035,"Catawba County, NC",Hispanic,.054999705,.080601186,.02560148
13047,"Catoosa County, GA",Asian,.010773102,.015773436,.0050003342
13047,"Catoosa County, GA",Other,.025166674,.024974607,-.00019206665
13047,"Catoosa County, GA",Black,.044299234,.049859595,.0055603608
13047,"Catoosa County, GA",Hispanic,.025078369,.039672583,.014594214
13047,"Catoosa County, GA",White,.89468259,.8697198,-.024962783
35003,"Catron County, NM",Hispanic,.33956236,.34895211,.0093897581
35003,"Catron County, NM",Black,.028591039,.026272455,-.0023185834
35003,"Catron County, NM",Other,.062533267,.053667668,-.0088655986
35003,"Catron County, NM",Asian,.014862858,.014545909,-.00031694863
35003,"Catron County, NM",White,.55445045,.55656189,.0021114349
36009,"Cattaraugus County, NY",Asian,.009396676,.0014567891,-.0079398872
36009,"Cattaraugus County, NY",Black,.0036230481,.0080123395,.0043892916
36009,"Cattaraugus County, NY",Other,.034138024,.047474183,.013336159
36009,"Cattaraugus County, NY",Hispanic,.015654668,.022665923,.0070112552
36009,"Cattaraugus County, NY",White,.93718761,.92039078,-.016796827
38019,"Cavalier County, ND",Asian,.023987276,.037192091,.013204815
38019,"Cavalier County, ND",Black,.014444756,.011101559,-.0033431975
38019,"Cavalier County, ND",White,.83727193,.79964864,-.037623286
38019,"Cavalier County, ND",Hispanic,.064346522,.068889469,.0045429468
38019,"Cavalier County, ND",Other,.05994948,.083168246,.023218766
36011,"Cayuga County, NY",Black,.013934568,.013733442,-.00020112563
36011,"Cayuga County, NY",Other,.04576337,.039578266,-.0061851032
36011,"Cayuga County, NY",White,.91150248,.92024875,.0087462664
36011,"Cayuga County, NY",Hispanic,.016985459,.026439579,.00945412
36011,"Cayuga County, NY",Asian,.01181409,0,-.01181409
24015,"Cecil County, MD",Asian,.019230297,.0033112583,-.015919039
24015,"Cecil County, MD",Hispanic,.04362474,.075785086,.032160345
24015,"Cecil County, MD",Black,.051493913,.073915832,.022421919
24015,"Cecil County, MD",White,.80002457,.75608844,-.043936133
24015,"Cecil County, MD",Other,.085626461,.090899378,.0052729174
19031,"Cedar County, IA",Hispanic,.075904533,.12112866,.04522413
19031,"Cedar County, IA",Other,.023997182,.027835444,.0038382616
19031,"Cedar County, IA",White,.86883146,.77960426,-.0892272
19031,"Cedar County, IA",Black,.031266805,.071431592,.040164787
29039,"Cedar County, MO",White,.90803766,.88664806,-.021389604
29039,"Cedar County, MO",Other,.045079172,.037972886,-.0071062855
29039,"Cedar County, MO",Hispanic,.044397675,.069853112,.025455438
29039,"Cedar County, MO",Asian,.0024854678,.0055259052,.0030404374
31027,"Cedar County, NE",Black,.0062149484,0,-.0062149484
31027,"Cedar County, NE",Hispanic,.12389452,.13415696,.010262437
31027,"Cedar County, NE",Asian,.0074282787,.011507236,.0040789577
31027,"Cedar County, NE",White,.8051526,.78677487,-.018377721
31027,"Cedar County, NE",Other,.057309642,.067560889,.010251246
42027,"Centre County, PA",Other,.044376675,.044862978,.00048630312
42027,"Centre County, PA",Hispanic,.02537813,.028921101,.0035429709
42027,"Centre County, PA",White,.84378779,.81356472,-.030223072
42027,"Centre County, PA",Asian,.061026692,.066730149,.0057034567
42027,"Centre County, PA",Black,.025430709,.045921065,.020490356
19033,"Cerro Gordo County, IA",Other,.0097312881,.0057935389,-.0039377492
19033,"Cerro Gordo County, IA",Hispanic,.038624804,.056706462,.018081658
19033,"Cerro Gordo County, IA",Asian,.0071082455,.012172285,.005064039
19033,"Cerro Gordo County, IA",White,.93238157,.92058754,-.011794031
19033,"Cerro Gordo County, IA",Black,.012154099,.0047401683,-.0074139303
8015,"Chaffee County, CO",Other,.058508661,.073743634,.015234973
8015,"Chaffee County, CO",White,.82162184,.79333633,-.028285503
8015,"Chaffee County, CO",Black,.0030670653,0,-.0030670653
8015,"Chaffee County, CO",Asian,.0012502685,0,-.0012502685
8015,"Chaffee County, CO",Hispanic,.11555216,.13292,.017367832
1017,"Chambers County, AL",White,.52317256,.44529194,-.077880621
1017,"Chambers County, AL",Black,.38368717,.46203423,.078347057
1017,"Chambers County, AL",Hispanic,.030392276,.01044964,-.019942638
1017,"Chambers County, AL",Asian,.0048267683,.0067884522,.0019616839
1017,"Chambers County, AL",Other,.057921216,.07543572,.017514504
48071,"Chambers County, TX",Hispanic,.32474905,.42006552,.09531647
48071,"Chambers County, TX",Other,.039924573,.035791077,-.0041334964
48071,"Chambers County, TX",Asian,.0060382104,.010485925,.0044477144
48071,"Chambers County, TX",White,.518448,.38566375,-.13278425
48071,"Chambers County, TX",Black,.11084021,.14799379,.037153579
17019,"Champaign County, IL",Hispanic,.059956666,.079778932,.019822266
17019,"Champaign County, IL",Asian,.1540776,.18901794,.034940332
17019,"Champaign County, IL",Black,.12748119,.17179921,.04431802
17019,"Champaign County, IL",White,.61293715,.53040737,-.082529783
17019,"Champaign County, IL",Other,.045547381,.028996479,-.016550902
39021,"Champaign County, OH",Other,.045302443,.047198839,.0018963963
39021,"Champaign County, OH",Asian,.0031991173,.0092888242,.0060897069
39021,"Champaign County, OH",Black,.013734142,.019796807,.006062665
39021,"Champaign County, OH",White,.92743152,.92371553,-.003715992
39021,"Champaign County, OH",Hispanic,.010332782,0,-.010332782
29041,"Chariton County, MO",White,.88221806,.83582091,-.04639715
29041,"Chariton County, MO",Black,.020073475,.029806193,.0097327176
29041,"Chariton County, MO",Other,.045282025,.04277122,-.0025108047
29041,"Chariton County, MO",Hispanic,.050843332,.088661171,.03781784
29041,"Chariton County, MO",Asian,.0015831456,.0029405213,.0013573758
51036,"Charles City County, VA",Black,.11479213,.10284238,-.011949755
51036,"Charles City County, VA",White,.79376167,.8121078,.018346131
51036,"Charles City County, VA",Other,.049849305,.046585459,-.003263846
51036,"Charles City County, VA",Hispanic,.029206334,.033296421,.0040900875
51036,"Charles City County, VA",Asian,.012390566,.0051679588,-.0072226073
24017,"Charles County, MD",Hispanic,.062659487,.099593103,.036933616
24017,"Charles County, MD",Other,.052024167,.058360782,.0063366145
24017,"Charles County, MD",Black,.53028435,.4962604,-.034023941
24017,"Charles County, MD",White,.33231261,.3136214,-.018691212
24017,"Charles County, MD",Asian,.022719415,.032164309,.0094448943
46023,"Charles Mix County, SD",Asian,.019014506,.0065004807,-.012514025
46023,"Charles Mix County, SD",White,.63030368,.44316322,-.18714046
46023,"Charles Mix County, SD",Hispanic,.022763079,.0041263918,-.018636687
46023,"Charles Mix County, SD",Other,.31368503,.54620993,.2325249
46023,"Charles Mix County, SD",Black,.014233716,0,-.014233716
45019,"Charleston County, SC",Black,.18262021,.32244945,.13982923
45019,"Charleston County, SC",Other,.045513287,.041739464,-.0037738234
45019,"Charleston County, SC",Asian,.012835543,.016267085,.0034315428
45019,"Charleston County, SC",White,.71654934,.54847091,-.16807842
45019,"Charleston County, SC",Hispanic,.042481612,.07107307,.028591458
26029,"Charlevoix County, MI",Hispanic,.021803973,.021668434,-.0001355391
26029,"Charlevoix County, MI",Other,.059282351,.059288673,6.3218176e-06
26029,"Charlevoix County, MI",Asian,.0012080177,0,-.0012080177
26029,"Charlevoix County, MI",Black,.00098431075,0,-.00098431075
26029,"Charlevoix County, MI",White,.9167214,.91904289,.0023214817
12015,"Charlotte County, FL",White,.83975643,.82540238,-.01435405
12015,"Charlotte County, FL",Hispanic,.061967883,.072667651,.010699768
12015,"Charlotte County, FL",Asian,.01944175,.012190543,-.0072512068
12015,"Charlotte County, FL",Black,.025746308,.03867431,.012928002
12015,"Charlotte County, FL",Other,.053087618,.05106511,-.0020225085
51037,"Charlotte County, VA",Black,.33442649,.38316146,.048734963
51037,"Charlotte County, VA",Hispanic,.025174998,.041908287,.016733289
51037,"Charlotte County, VA",White,.60482001,.53110993,-.073710084
51037,"Charlotte County, VA",Other,.030314721,.042817291,.01250257
51037,"Charlotte County, VA",Asian,.0052637379,.0010030405,-.0042606974
51540,"Charlottesville city, VA",Black,.10309057,.16009384,.057003275
51540,"Charlottesville city, VA",Asian,.051688366,.074131384,.022443019
51540,"Charlottesville city, VA",White,.7664544,.67457068,-.091883719
51540,"Charlottesville city, VA",Other,.019047789,.02011781,.0010700207
51540,"Charlottesville city, VA",Hispanic,.059718844,.071086258,.011367414
13049,"Charlton County, GA",Other,.031797454,.029861698,-.0019357558
13049,"Charlton County, GA",Asian,.0048435288,.0050804401,.00023691123
13049,"Charlton County, GA",Black,.21289513,.24276036,.029865235
13049,"Charlton County, GA",Hispanic,.06354773,.068473041,.0049253106
13049,"Charlton County, GA",White,.68691623,.65382439,-.033091843
20017,"Chase County, KS",White,.8295148,.78478599,-.044728816
20017,"Chase County, KS",Hispanic,.076874904,.093766071,.016891167
20017,"Chase County, KS",Asian,.010733608,.012592702,.001859094
20017,"Chase County, KS",Black,.020753961,.040091053,.019337092
20017,"Chase County, KS",Other,.062122714,.068764232,.0066415183
31029,"Chase County, NE",Black,.020753663,.012863887,-.0078897765
31029,"Chase County, NE",Hispanic,.11575534,.16447678,.04872144
31029,"Chase County, NE",White,.8138209,.7804091,-.033411801
31029,"Chase County, NE",Asian,.010153193,.00035405191,-.0097991414
31029,"Chase County, NE",Other,.039516941,.041896146,.0023792051
13051,"Chatham County, GA",White,.52932453,.40375674,-.12556779
13051,"Chatham County, GA",Black,.36674395,.50057405,.1338301
13051,"Chatham County, GA",Asian,.019188803,.019216653,.00002785027
13051,"Chatham County, GA",Other,.030134346,.029549604,-.00058474205
13051,"Chatham County, GA",Hispanic,.054608382,.04690294,-.0077054426
37037,"Chatham County, NC",White,.67885971,.58742958,-.091430128
37037,"Chatham County, NC",Hispanic,.12601751,.17791632,.051898807
37037,"Chatham County, NC",Black,.13798916,.20330296,.065313801
37037,"Chatham County, NC",Other,.031248935,.01840307,-.012845865
37037,"Chatham County, NC",Asian,.025884677,.012948088,-.012936588
13053,"Chattahoochee County, GA",Other,.039692611,.038531687,-.0011609234
13053,"Chattahoochee County, GA",Hispanic,.060789503,.048960932,-.011828572
13053,"Chattahoochee County, GA",White,.39534321,.31899101,-.076352209
13053,"Chattahoochee County, GA",Asian,.027380047,.02954096,.0021609124
13053,"Chattahoochee County, GA",Black,.47679463,.56397545,.087180823
13055,"Chattooga County, GA",Black,.044299234,.054012038,.0097128041
13055,"Chattooga County, GA",Other,.025166674,.020568421,-.0045982525
13055,"Chattooga County, GA",Hispanic,.025078369,.042811017,.017732648
13055,"Chattooga County, GA",Asian,.010773103,.011081437,.0003083339
13055,"Chattooga County, GA",White,.89468265,.87152708,-.02315557
20019,"Chautauqua County, KS",Hispanic,.076874904,.095600307,.018725403
20019,"Chautauqua County, KS",Black,.020753963,.036310501,.015556538
20019,"Chautauqua County, KS",Asian,.010733608,.013731535,.0029979264
20019,"Chautauqua County, KS",White,.82951486,.77965492,-.049859941
20019,"Chautauqua County, KS",Other,.062122717,.074702755,.012580037
36013,"Chautauqua County, NY",Hispanic,.078335717,.11930174,.040966019
36013,"Chautauqua County, NY",Asian,.0028441197,.0065246513,.0036805316
36013,"Chautauqua County, NY",Black,.012016877,.022685045,.010668169
36013,"Chautauqua County, NY",White,.87107283,.80417407,-.066898763
36013,"Chautauqua County, NY",Other,.035730429,.047314521,.011584092
35005,"Chaves County, NM",Other,.045297522,.033770621,-.011526901
35005,"Chaves County, NM",Black,.015433161,.016011685,.00057852454
